text,label
"Construct a balanced equation to represent the reaction.
Fermentation of glucose to ethanol",0
"Provide an explanation why this opinion is wrong.
Driverless cars will make travel safer.",0
"Imagine a situation and write a paragraph of how to solve it.
You arrive at a party and you know nobody.",0
Brainstorm 4 possible options to reduce pollution in the city.,0
"Classify the following passage into a specific genre.
The rain pounded against the windows, lightning flashed in the distance, and thunder boomed in the air.",0
Given an example of a valid sentiment analysis scenario.,0
"Compare and contrast the two religions, Christianity and Islam.",0
"Insert a suitable phrase to complete the sentence.
He let out a ________ when he heard the news.",0
"Alter the content of the sentence to use the past tense.
The train leaves at 6:00pm.",0
"Write a product description for a new mobile.
iPhone 11 Pro",0
"Given the following passage, edit it to make the tone more formal
Hi there! I am writing to request the printing of some documents. They are important because it'll be necessary to have multiple copies.",0
"Suggest a suitable subtitle for this article
The Benefits of Practicing Mindfulness",0
You need to suggest 3 strategies to optimize a website for Google search engine.,0
"Re-write the following sentence to use a different verb
I will read the book",0
"Propose a suitable title for the below article
This article discusses the current state of the music industry and how technology has had an impact on its evolution.",0
"Compare the following two subjects
Artificial Intelligence and Machine Learning",0
Explain what a computer algorithm is.,0
"Suggest an appropriate title for the below passage
A global pandemic forced the hospitality industry to re-evaluate its practices and adapt to a new world of health and safety protocols.",0
"Predict a possible next line for the following story
She was nervous about meeting the people in the new city.",0
Create a dialogue between two characters for a conflict resolution.,0
"Specify an algorithm to find the maximum sum in a given array.
[1,2,3,4]",0
Predict what might happen if the Earth's temperature rises.,0
Generate a list of ideas for an app that helps people save money.,0
"Make a list of potential risks associated with a given venture.
Starting a small business",0
Design a logo for a restaurant that serves traditional Chinese dishes.,0
Describe a technology used for measuring people's emotional responses.,0
Name five medicinal plants widely used in Ayurveda.,0
generate an algorithm to find the first common ancestor of two nodes in a binary tree.,0
Write a story of friendship between two boys from different backgrounds.,0
Give an example of how to use an AI assistant to automate a customer service process.,0
List five factors that influence the cost of producing a good.,0
"Assess the environmental impact of a renewable energy source
Wind Energy",0
Explain the process of gaining creditworthiness for a loan,0
Generate a list of tips to improve metabolism.,0
"Choose the best password for a given service.
Online banking",0
Write a story about a robot who has to complete a difficult task.,0
"Pick out the odd word out in each sentence:
Tree, Wind, Flower",0
Compose a song in C Major.,0
"Classify the following text into either fiction or non-fiction.
The novel ""The Catcher in the Rye"" by J.D. Salinger follows the story of a teenage boy named Holden Caulfield.",0
"Identify the type of triangle from the following set of angles.
80 degrees, 50 degrees, 50 degrees",0
"Calculate the area of a triangle with sides measuring 8cm, 5cm, and 6cm.",0
Describe how plants look like in the winter.,0
What type of number is -625?,0
Find the sum of the interior angles of a polygon with five sides.,0
What is the difference between a porcupine and a hedgehog?,0
"Update the following passage with the correct spelling and grammar.
For a science project we prformed a experiment to detemine how much water plants need.",0
Name one chemical that is both an acid and a base.,0
Write a 200-word essay explaining the importance of sustainable energy.,0
"Identify the type of sentence ""I drove to the store yesterday"".",0
Construct an argument supporting the implementation of green energy.,0
"Edit the following sentence to make it more concise: ""The cat was sitting on the fence and meowing loudly"".",0
Describe some of the benefits of a vegetarian diet.,0
Print all the prime numbers between 1 and 50.,0
Explain what is an algorithmic trading.,0
Arrange the following words to make a meaningful sentence: selling do investors to advice trust.,0
"Split the following sentence into two declarative sentences: ""The food was delicious and the service was excellent"".",0
Explain how neural networks can be used to predict stock prices.,0
"Classify the following healthy food item
Sushi",0
Name the 6 most populous cities in China.,0
"Edit the following text to make it easier to read
In the 20th centuary,developments in the fields of technology, science and medicin,applied by humans, have brought about unprecedented changes",0
"Determine the surface area of the following figure
A cube with side length 2 cm",0
"Find the definition of the following financial term
Stock Split",0
"Describe the flavor profile of the following type of cuisine
Japanese",0
"List 3 historical events related to the following country
Canada",0
Compare and contrast the effects of individual and societal performance,0
"Architact a machine learning algorithm to solve the following problem
Predict the stock market prices",0
"Formulate a strategy for a client company that is looking to improve their website's SEO.
The client is a small business selling plumbing products online.",0
"Given the dataset, what type of learning algorithm is best suited?
The dataset has 1000 rows of data with 12 features and is a binary classification problem.",0
"Find the square root of 156.
<no input>",0
What challenges will an AI system face while trying to play chess?,0
"What could result from the following business decision?
Increasing the price of a product by 10%",0
"Classify this sentence into one of the following topics: education, politics, technology, sports
Apple's new Iphone was released today.",0
"How would you write the output of a program that evaluates the following input?
2 + 3 =",0
"Given a text, find the most relevant keyword to describe it
A wind turbine is a device that converts wind energy into electrical energy.",0
"Given a text, fill in the blanks
[The] [invention] of the internet has revolutionized communication and commerce.",0
"Generate a question from the following sentence
The Eiffel Tower was constructed in 1889.",0
"Given the following sentence, rewrite it by removing the passive form
Organic waste is being recycled for composting.",0
"How would you categorize this sentence?
The clerk scanned the barcode on my book.",0
"Generate a second sentence that concludes the conversation
John: I'm looking for a new job",0
"Given a sentence, count the number of words.
It is a beautiful day.",0
Generate two interesting facts about potatoes.,0
"Given a Twitter handle, identify what type of content the user is posting.
@realDonaldTrump",0
"Generate a headline for a story about the death of a famous actor.
Actor: Will Smith",0
"Which of the following two scientific studies is more likely to produce viable results?
Study 1: Use plants to study the effects of weather on productivity
Study 2: Use soil to study the effects of environmental changes",0
Write a detailed introduction to the subject of machine learning.,0
"Identify the primary themes in the given excerpt.
Excerpt: ""Behind every successful person is a strong work ethic. Motivation and determination are key components to success. Aim high and don’t let anything stand in the way of achieving your goals.”",0
What is the main benefit of using a natural language processing (NLP) system?,0
"Given an input containing a fragment of an article, complete the article by providing the rest of the content.
Julia is a programming language designed for technical computing. It supports parallel computing and numerical computing, making it an ideal choice for data science, machine learning, and math-heavy applications.",0
"Analyze the given dialogue and name two emotions displayed by the user.
User: I can't believe it's been three years since the accident.",0
"Rewrite the given sentence to describe the same thing in a positive way.
He was unable to finish the task.",0
How does unsupervised learning work?,0
"Given a story, identify the protagonist.
Story: John had been struggling in school for years. One day, he decided he was tired of letting himself get pushed around and he set out to fight back.",0
List three advantages of using artificial neural networks for machine learning.,0
"In the given input, rewrite the sentence using the subjunctive mood.
I wish he was more considerate.",0
What is the result of 12/3?,0
"Rewrite the sentence so that it does not contain any passive voice.
The experiment was conducted by the scientist.",0
"Find the second most used word in the sentence.
She likes to eat ice cream in the morning.",0
"Classify the movie genres from the given context.
This movie tells the story of two brothers who were both born with magical powers.",0
"Generate a new sentence that uses all the words from the given sentence in the same order.
I went to the store to buy some apples.",0
"Find the verb in the sentence.
He sometimes visits his grandparents.",0
"Add a comma after each clause in the sentence.
She has been studying all day and is exhausted",0
"Find the synonym to the given word in the sentence.
He was an incisive speaker.",0
"Remove the unnecessary words from the sentence and output the revised sentence.
He is giving a quick test on Thursday afternoon.",0
"Create a list from the given sentence.
He went to the store to buy fruits, vegetables and eggs.",0
"Rotate the matrix by 90 degrees clockwise and output the result.
[[2, 3],
 [4, 5]]",0
"Come up with a creative title for the given topic.
Fashion Trends",0
"Summarize the text below in less than 15 words.
Software testing is a process of verifying, or validating, the software product for guaranteeing its fitness for use.",0
"Write a short script for a television advertisement
Product: Electric shavers",0
"Find a spelling mistake in the following sentence.
We writeed an essay on the importance of excerise",0
"Analyze the symbolism used in the following poem:
My love is like a rose
In beauty it blooms and grows",0
Select the correct answer: what is the difference between a class and an object?,0
Design an informative brochure about the importance of recycling.,0
Find a synonym for the word 'start'.,0
Find the area of a rectangle with width = 4m and height = 7m.,0
Name a famous Italian singer.,0
What does an algorithm do?,0
"Based on the given title, create a summary of the paper.
""The Use of Machine Learning in Healthcare Services""",0
"Find the perimeter of a triangle with sides = 2m, 1m, 3m.",0
What is the current population of India?,0
"In your own words, explain what a blockchain is.",0
"Compose a tweet about the topic ""The importance of greenery in urban areas"".",0
Name two topics covered in a sociology course.,0
"Change the sentence ""It wasn't supposed to be like this"" into a declarative sentence.",0
"Summarize the story of ""The Three Little Pigs"" in two sentences.",0
"Create a unique instance of the word ""beauty"" using a simile.",0
"Find the median of the set of numbers {4, 10, 8, 11, 1}.",0
"Translate ""Bonjour"" into English.",0
"Rewrite the sentence: ""The piece was written in a poetic form""",0
Write a function that takes in a list of numbers and returns a list of the numbers in reverse order.,0
"Classify the following text as 'subjective' or 'objective'
The Samsung Galaxy S20 is an incredible phone.",0
Generate a tweet of 140 characters or less that promotes the importance of education.,0
"Rewrite the following sentence to replace any cliché phrases.
It's not rocket science",0
"Write a JavaScript function that takes in a string and returns an object with each character of the string as a key, and the number of times that character appears in the string as the value.",0
Write a sentence containing a hyperbolic metaphor.,0
"Edit the following sentence to correct any incorrect usage of the possessive form.
That's my sister's and I car.",0
Generate a blog post of 500 words or less that discusses a chosen topic,0
Define the term 'anthropomorphism'.,0
Write a python script to convert a temperature from Celsius to Fahrenheit.,0
Create three example sentences with homophones.,0
"Pick the best synonym for the given word
Hoard",0
"Fill in the blank
The first thing I do in the morning is ______",0
"Identify the figure of speech used in this sentence
He had a heart of stone.",0
"Rewrite the sentence using an idiom
The light suddenly disappeared",0
"Refer to the given story and provide the moral
Once, there were two best friends. They were always together and shared everything between each other.",0
"What is the probable cause of this symptom
Severe chest pain",0
"Explain why this solution does not work
Eliminating tax cuts to reduce debt",0
"Is this a good job for someone who is looking for a challenge?
Computer Programmer",0
"Write a sentence using the following adjective
Indomitable",0
List two advantages for using a computer,0
"Convert the given number from base 10 to base 16.
Number: 110",0
"Construct a paragraph with the provided words.
Words:
spring, favorite, greenery, blooming",0
"Categorize the given text.
Text: I have just returned from a visit to Egypt",0
"Name the boat depicted in the provided photo.
Attached photo",0
"Remove the unnecessary word from the given sentence.
She drove her car quickly very quickly.",0
"Insert the provided conjunctions into the given sentence.
Sentence: I went to the store bought food
Conjunctions: so",0
"Change the verb in the sentence to reflect third-person singular
I read the book",0
"Diagnose the following medical symptoms.
Patient was experience chest pain, a feeling of weakness and fatigue, along with cold sweats and difficulty breathing.",0
"Generate five questions on the given topic.
The Impact of Technology on Education",0
"Insert sentences in the following paragraph to make it more coherent.
The use of AI has been increasing rapidly in recent years. Impact this has on society. What are the potential benefits and risks?",0
Write a 300 word report on the benefits of using AI in the criminal justice system.,0
"Describe the following painting in 2-3 sentences.
“The Starry Night” by Vincent van Gogh",0
"Evaluate the following document for content accuracy.
Today, more people are accessing the Internet than ever before. With this rise in access to information comes an increased potential for cybercrime, including a growing threat of identity theft. Identity theft is the act of stealing personal information from an individual, usually for the purpose of fraud or other malicious acts.",0
Compile a list of ethical considerations for the development of AI systems.,0
"Identify the nearest airport based on the given coordinates.
40.728157, -73.794853",0
Output a list of a different kind of fruits,0
"Find the hidden message in the string of words
coffee aficionado",0
"Output the synonyms of the word ""opportunity""",0
Generate 3 metaphors to describe an elephant.,0
"Create a list of 5 innovative ideas for an application with the theme of ‘Environment’.
<no input>",0
"Write an original product review for the laptop you recently bought
I recently bought a Dell Inspiron 15.",0
Define ‘Exploratory Data Analysis’.,0
"Scramble the given phrase.
This phrase is scrambled",0
"Identify what type of movie the given description belongs to.
A charismatic professor and his quirky friends come together to solve a series of puzzles involving a mysterious supercomputer.",0
"Write two lines of dialogue for character Bob.
Bob is a detective.",0
"rewrite this sentence as a question
My mom made me a delicious dinner.",0
"Calculate the sum of the three given numbers
2 + 4 + 6",0
Provide an example of a complex adverb,0
Make a prediction for the next year in terms of the political situation in the US,0
What is the main theme of the book ‘The Catcher in the Rye’?,0
"Rewrite the sentence below so that it is grammatically correct.
Her and I went to the movies",0
Name a way to reduce water pollution.,0
"Convert the given temperatures from Fahrenheit to Celsius.
80°F",0
Generate a list of benefits that can be derived from a healthy lifestyle.,0
Brainstorm ideas for a creative ensemble for a formal event.,0
"Classify the given object.
A white-tailed eagle",0
Generate a list of book titles for a fantasy novel.,0
"Name a fictional character that displays a prominent trait.
Trait: Self-sacrificing",0
"Edit the given text to make sure all plural nouns are spelled correctly.
The bunnies showed signs of tirednes.",0
Present an argument in favor of using public transportation.,0
Discuss the main components of a computer system.,0
Explain the concept of exponential growth.,0
"Rewrite this English sentence into passive voice.
Mary wrote the report.",0
"Find the most common noun in this passage.
Design thinking is a human-centered approach to innovation that draws from the designer's toolkit to integrate the needs of people, the possibilities of technology, and the requirements for success.",0
"Describe the style of writing in this passage.
Design thinking is a human-centered approach to innovation that draws from the designer's toolkit to integrate the needs of people, the possibilities of technology, and the requirements for success.",0
Explain how design thinking helps organizations to innovate.,0
"Identify the types of technology used in this passage.
Design thinking is a human-centered approach to innovation that draws from the designer's toolkit to integrate the needs of people, the possibilities of technology, and the requirements for success.",0
"Rewrite this sentence in the form of a question.
Indonesia is the largest island country in the world.",0
"Write a definition for the phrase ""design thinking"".",0
"Summarize this passage using four or fewer sentences.
Design thinking is a human-centered approach to innovation that draws from the designer's toolkit to integrate the needs of people, the possibilities of technology, and the requirements for success.",0
Name three countries that are located in Asia.,0
"Edit this sentence by making it more concise.
Heroes often have a noble purpose and can be looked up to as an example of someone who has done something that is considered brave or admirable.",0
Describe the relationship between design thinking and innovation.,0
List two benefits of using design thinking.,0
Compose 5 midi notes that sound happy and hopeful.,0
"Edit the text so that it is grammaticaly correct.
It be like that some times",0
What are some common causes of car accidents?,0
What is the basic goal of a mutual fund?,0
Name three countries in Europe whose population are over 50 million.,0
What values were promised in the United States Declaration of Independence?,0
"Analyze the following text and provide the statistics related to the sentiment score it carries.
Text: Life feels like a roller coaster. It has its ups and downs.",0
Search the web for the most common symptoms of the flu.,0
What are the most basic elements of HTML?,0
"Assign two values to the following variables: x=2, y=3",0
What are the environmental impacts of plastic pollution?,0
Name three major rivers in South America.,0
How can the use of predictive analytics benefit a business?,0
"Create a route planner to reach the destination.
Start Location: Interlaken, Switzerland
Destination: Lauterbrunnen, Switzerland",0
"Identify the hypernym for the word ""dairy"".",0
"Convert this sentence into a question.
I can access the website from my computer.",0
"Construct a sentence using the words ""oppress"", ""deserve"" and ""equality"".",0
Suggest an activity to enjoy in nature.,0
"Summarize the content in 3 sentences.
The study looked at the use of machine learning algorithms to predict stock indices. It found that ANNs, SVM and RF algorithms all offer accurate predictions, with RF outperforming the others. ANNs had good accuracy but needed more processing time.",0
Generate a list of items to pack for a night camping trip.,0
"Rewrite this statement as an imperative sentence.
Please save the file before closing.",0
Create 3 new rules for a game.,0
"Provide an example of a situation to go with the example.
Person A always blames Person B for their mistakes.",0
"Translate this phrase into another language.
Let's get started.",0
"Identify the species of bird.
It has red and yellow plumage with a black crest.",0
Build a chatbot dialogue to take customer order.,0
"Update the number in the cell.
The cell in the spreadsheet contains the number ""3"".",0
"Capitalise each word in the sentence.
the sun shone brightly",0
"Identify the type of triangle.
sides 11, 5 and 13",0
"Sort the list of items by price.
Apple, Banana, Orange - $3, $1, $2",0
Produce a story about a bear.,0
"Generate a title for the story.
Once upon a time, there was a bear who lived in the deep woods.",0
Name five animals found in the rainforest.,0
Analyze the pros and cons of online shopping.,0
Summarize the story of Little Red Riding Hood.,0
Describe the differences between a pig and a cow.,0
Generate a list of 6 questions about sustainable energy.,0
Analyze the effects of poverty on mental health.,0
Suggest a title for an article about ransomware attacks.,0
Generate a list of 7 reasons why people should exercise regularly.,0
What are the consequences of high levels of air pollution?,0
"Describe a psychological condition called ""depersonalization disorder"".",0
Generate a list of 8 social media platforms.,0
Analyze the environmental impact of plastic bags.,0
Generate a list of 5 countries with the highest human development index.,0
"Find orthographic errors in the sentence.
I luved going to the beachy last summer",0
"Create a new sentence by combining the two sentences.
She loves reading books. She enjoys spending time in the library.",0
"Generate a response to the following tweet.
I love watching the sunset",0
"Combine the two ideas in the sentence.
Mountain climbing is hard. It requires a lot of practice.",0
Generate an example of a formal email.,0
"Sort the list of fruits according to their color.
Banana, Grape, Apple",0
Write an advertisement that promotes a product.,0
"Explain the main arguments on both sides of a current controversy.
Gun control laws",0
"Reword the sentence to use other words without changing the meaning.
She came late to the meeting.",0
Define the expression in the context of computing.,0
Generate a list of questions that you would ask to get to know someone better.,0
"Rewrite the sentence to use a negative adverb.
He walks carefully.",0
Generate a business plan for a start-up company.,0
Give an example of how cultural differences can affect communication.,0
Generate an example of a well-written blog post.,0
"Categorize the given list of animals.
Elephant, Spider, Cow",0
Open up a discussion about a given topic.,0
Generate a list of tips for someone who is learning a new language.,0
"Evaluate the passage for readability.
Writing an essay can be a challenging task for everyone; but it has to be done. With planning and practice, most people can quickly learn how to write an effective essay.",0
"Convert the following sentence into an interrogative sentence.
Ali is a good student.",0
"Summarize the given piece of text.
Mental Health is hugely important for one’s overall wellbeing and it is essential that everyone gives adequate attention to it. A healthy body cannot exist without a healthy mind. Here are some tips and advice to maintaining good mental health: Get sleep, exercise, eat nutritious food, maintain a healthy lifestyle, practice relaxation techniques, limit alcohol and drug use.",0
"Rewrite the sentence using a synonym.
I'm hungry.",0
Generate an example of a symbol widely used in the field of mathematics.,0
List two factors that causes global climate change?,0
Calculate the product of 5 and 3.,0
"Change the given sentence into a passive voice.
He wrote a letter.",0
List two benefits of studying English.,0
"Rewrite the given sentence using the appropriate conjunctions.
He started laughing and then he stopped.",0
Generate a question with the keyword “fungi”,0
"Summarize the following text in 10 words or less.
The CDC reports that there were 11,078 firearm-related homicides in the U.S. in 2010, with 6,009 reported involving a handgun and 358 reported involving a rifle.",0
"Add 3 examples to the following sentence.
Gun violence in the United States can result in...",0
"Categorize the following text into appropriate topics.
In 2018, the most recent year for which data are available as of 2021, the Centers for Disease Control and Prevention's (CDC) National Center for Health Statistics reports 38,390 deaths by firearm, of which 24,432 were by suicide. The rate of firearm deaths per 100,000 people rose from 10.3 per 100,000 in 1999 to 12 per 100,000 in 2017, with 109 people dying per day or about 14,542 homicides in total, being 11.9 per 100,000 in 2018.",0
"Reorder the following words correctly to form a sentence.
injuries | the | result | United | States | Gun | violence | of | thousands | tens",0
"Remove third-person words from the following sentence.
Someone or something increased the rate of firearm deaths from 10.3 per 100,000 to 12 per 100,000 from 1999 to 2017.",0
"Rewrite the following sentence without using any pronouns.
I increased the rate of firearm deaths from 10.3 per 100,000 to 12 per 100,000 from 1999 to 2017.",0
"Use the words from the list below to fill in the blanks in the sentence.
The highest peak in the world is ____ ____. 
List: Mount, Everest",0
"Identify and explain any figure of speech in the following sentence.
Between 1999 and 2017, the rate of gun deaths per 100,000 individuals increased from 10.3 to 12.",0
"Generate a title for a story related to the following text.
In 2018, the most recent year for which data are available as of 2021, the Centers for Disease Control and Prevention's (CDC) National Center for Health Statistics reports 38,390 deaths by firearm, of which 24,432 were by suicide. The rate of firearm deaths per 100,000 people rose from 10.3 per 100,000 in 1999 to 12 per 100,000 in 2017, with 109 people dying per day or about 14,542 homicides in total, being 11.9 per 100,000 in 2018.",0
"Create an illustration for the following text.
Gun violence in the United States can result in death, injury, destruction of property, and a wide range of other difficulties.",0
Create a web page that sells women's clothing.,0
Create a script to generate an array of random numbers.,0
Give five examples of an extreme weather condition.,0
"Format and organize the following unstructured text information into a table.
Name: Peter
Age: 43
Gender: Male
Occupation: Doctor",0
How many states are there in the United States?,0
Provide a list containing five adjectives to describe an elephant.,0
Develop an algorithm to find the maximum number in a list.,0
"Find the slope of the following line.
y = 3x - 2",0
Create a data structure appropriate for storing student records.,0
"Find the lowest value for the following function
6x^2 - 4x - 8",0
Write a short story or a poem,0
"Categorize the following sentence according to the type of figure of speech used.
She smiled with great delight.",0
"Name the capital cities of the following three countries
India, Canada, Egypt",0
"Write down the steps to perform a certain task
Making a smoothie",0
"Explain the difference between the two types
Aerobic and anaerobic exercise",0
Create a regex pattern to match all lowercase hexadecimal words,0
"Change the voice of the sentence
Dorian walks to the bus stop",0
"Cite a poem written by William Wordsworth.
No input.",0
"What is the weather forecast for tomorrow?
No input.",0
"Generate a teaser for the given film.
The Lord of the Rings.",0
"List six materials used to construct an umbrella.
No input.",0
"Give three examples of superstitions.
No input.",0
"Tell me a story about a lovable character.
No input.",0
"Rewrite the given sentence so it uses a different verb and maintains the same meaning.
The cat ate the food.",0
"Write the lyrics for an upbeat song about the joys of summer.
No input.",0
"Convert the given number to Roman numerals.
73",0
"Prices are what and expressed in what?
No input.",0
"Give an example of a mammal that lives in an aquatic environment.
No input.",0
"Analyze the given stock market chart.
Stock market chart.",0
"Make a suggestion to the customer regarding the given product.
A laptop",0
What are some methods you can use to combat post-conference fatigue?,0
"Remove the redundant verb from the sentence.
He ran quickly ran to the store.",0
"Transform the following sentence into one using a different verb.
She saw the bird.",0
Write a mission statement for a company.,0
"Compress the following passage into 10 words.
We live in a fast-paced world and this influences how people interact with each other and consume information.",0
"Summarize the following paragraph in a Tweet.
Humans are often seen as the most powerful species on earth, but many don't consider the true impact that they have on the world. Human actions have caused deforestation, pollution, and have disrupted the natural balance of ecosystems.",0
"Take the following noun and turn it into a verb.
Dream",0
"Explain the main theme of the following text.
The mountains were dotted with snow and the chill from the wind reminded her of the winter days she’d spent playing in the snow when she was a child.",0
"Summarize the flow and ideas of the following paragraph.
Cats have long been celebrated for their independence and mysterious nature. They possess a unique grace and an uncanny cunning in the wild, which makes them desirable pets. Despite their somewhat aloof attitude towards humans, they are generally incredibly loving and affectionate to the people they choose to bond with.",0
"Write a headline for the following news story.
The mayor of a small town in the Midwest took part in a charity drive that aims to bring books to underprivileged children in the area.",0
"Summarize the following article in a few sentences.
Rising temperatures in our planet’s atmosphere have many effects on the Earth’s environment, including disruption of ecosystems, declining crop yields, species extinctions, and increased extreme weather events, such as floods and heat waves. This global-scale disruption is caused by increased concentrations of carbon dioxide and other heat-absorbing gases originating from human activity, such as burning fossil fuels. This phenomenon is commonly referred to as climate change.",0
"Edit this sentence to improve it.
I have been learning to paint on canvas for years, and last year I started to do digital art too.",0
How could you use AI in the service industry?,0
What is the relationship between climate change and ocean acidification?,0
Describe 3 ways in which AI can help manage inventory levels.,0
What is the estimated global population in 2021?,0
What kind of impact does the Internet of Things (IoT) have on businesses?,0
Write a few sentences describing a zombie apocalypse.,0
What is the most efficient approach to reducing carbon emissions?,0
"Are the following two words synonyms?
Jubilant and ecstatic",0
Devise a plan for how a company can successfully diversify its workforce.,0
How will AI affect the medical industry in the next 10 years?,0
Create a metaphor to describe the situation of today’s job market.,0
"Evaluate the following phrase by transforming it into the spelling given.
resipt --> receipt",0
Describe the major components of a well-rounded diet.,0
"Calculate the estimated time it would take to reach a destination driving at a speed of 80 miles per hour.
Distance: 400 miles",0
"Select the noun phrase in the following sentence.
The accident caused horrific damage across the town.",0
"Rewrite the following phrase in the present tense.
She had taken the bus to work.",0
"Generate a definition for the term ""artificial intelligence"".",0
What are the effects of long-term exposure to air pollution?,0
"Rewrite the following phrase as a question.
We should carry out the plan.",0
Compare and contrast the benefits of using solar energy versus using fossil fuels.,0
Provide a solution to reduce emissions from transportation.,0
"Write an original story with a beginning, middle, and end.",0
"Summarize the paragraph in fewer than 25 words.
The Great Wall of China is one of the most beautiful and impressive pieces of architecture ever built and is one of the greatest achievements of mankind - both in terms of human effort and technical prowess.",0
"Change the statement into a rhetorical question that asks the same thing.
The apple is a popular fruit.",0
"Rewrite the following sentence to express the same meaning using fewer words.
It is hard to believe that we are already at the end of the year.",0
"Transform the sentence into a negative statement.
John always does his homework.",0
"Suggest a simpler word to replace the word in braces.
He traveled {inundated} with ideas.",0
"Write a story that begins with the sentence: ""As he looked out into the horizon, he saw...""",0
"Identify a common phrase or idiom that describes the situation.
The team worked very hard and achieved success.",0
"Rewrite the sentence as a simile.
The snow was blowing like a hurricane.",0
Could you create a subject + verb + object structure using the words bicycle and floating?,0
Explain why AI assistants can help us in daily life.,0
Compose a short story about a robot who is able to learn to do chores on its own.,0
"Compile a Python program.
# main.py

def hello():
    print('Hello World!')

if __name__ == '__main__':
    hello()",0
Find the highest peak in the world.,0
"Convert the following number in hexadecimal format.
3048",0
Write an article about climate change.,0
"Classify the following sentence as animal, person or place.
He plays the guitar.",0
"Generate a five-word phrase using the words apple, blueberry and pear.",0
Describe the character Cinderella in 5 sentences.,0
Create a complex mathematical expression in notation.,0
Calculate 8 minus 6 in the base two system.,0
What is the longest river in the United States?,0
Write a detailed description of the Mona Lisa.,0
Name 3 types of clouds.,0
Describe the color yellow in 3 words.,0
"Write a five-word sentence using the words ""happy"", ""content"", and ""dream"".",0
"Arrange the following words into a phrase:
pairs 
shoes 
running",0
"Find the nearest restaurant.
Brooklyn, NY",0
Generate a sentence that describes a feature of a computer.,0
Create a list of advantages of using paper money.,0
Generate a marketing slogan for a car company.,0
Explain the importance of using a dictionary.,0
Write a blurb for a book about time travel.,0
Generate a high-level outline for a presentation on artificial intelligence.,0
Create a list of potential problems with online shopping.,0
Give advice on how to stay fit and healthy during the pandemic.,0
"Classify the following species as dogs or cats.
Golden Retriever",0
Compare and contrast a human and a cat.,0
Generate a story about fairies who come to help humans.,0
Describe the structure of the ocean floor.,0
Summarize the differences between a tomato and a watermelon.,0
Create an analogy to explain cloud computing.,0
Generate a list of factors that contribute to an individual's success.,0
Name three things that a bookkeeper needs to do.,0
Explain why the moon looks different on different nights.,0
Construct a timeline of the American Civil War.,0
Explain the basic principles of the theory of evolution.,0
Brainstorm strategies to reduce food waste.,0
Name three elements in the periodic table.,0
Generate three questions that could be asked on computer science.,0
"Classify an input string as either a noun or a verb.
run",0
"Regroup the following words from lowest to highest based on their level of formality.
yelling, speaking, shouting",0
"Convert the following equation from infix notation to postfix notation.
3 + 4",0
"Rewrite the following sentence to show contrast.
John was eager to go to school.",0
"Insert the correct punctuation at the provided places in the following sentence.
Jane silently opened the door",0
"Complete a sentence that means the same as the following sentence, but is more concise:
He had no idea what I was talking about.",0
Compute the area of a rectangle where the lenght is 5 cm and the width is 2 cm.,0
Name a popular amusement park in Europe,0
"Find all the words that begin with the letter ""g""
The quick brown fox jumps over the lazy dog",0
List three Mediterranean countries,0
Convert 20 inches to centimetres,0
Tell me a horror story that takes place in an abandoned house.,0
"Find the median in the given list of numbers.
9, 2, 7, 4, 1, 6, 8",0
Write a letter to your future self 10 years from now.,0
What is the third law of thermodynamics?,0
Create a list of five famous people from the 20th century and provide a brief description of each one.,0
Identify the potential harms of artificial intelligence.,0
Explain the concept of sustainable development in your own words.,0
Create a list of five vegetables and their nutritional benefits.,0
How is a liquid chromatography differs from gas chromatography?,0
Write a short poem about nature.,0
"Write down the key points of the given article.
This article is about the rise of artificial intelligence in the future (https://www.linkedin.com/pulse/rise-artificial-intelligence-yash-goyal/?trackingId=fUBazF33DJTXqrb3U8pl6Q%3D%3D)",0
Outline the pros and cons of technology-driven healthcare.,0
"Add 10 words that start with the letter ‘M’ to the given list.
bank, car, tree",0
"Given the input, invent a riddle and provide the answer.
chair",0
"Identify a metaphor used in the given article.
This is an article about the importance of self-discipline (https://www.psychologytoday.com/us/blog/chaos-and-control/201809/self-discipline).",0
Identify five security measures that should be taken to protect online data.,0
"Create a timeline of the events that led to the given result.
The rise of eCommerce",0
Suggest five ways to make a website more engaging.,0
"Given the input, create 2 sub-goals that would help the person achieve the ultimate goal.
The goal is to be fluent in Spanish in a year.",0
"Given the input, explain why it is important.
Gender equality",0
Outline the characteristics of a successful team leader.,0
Identify 5 areas where AI is being used in manufacturing,0
"Point out 3 implications that the given phenomenon has had on society.
The rise of remote working",0
Generate a list of 5 creative and inspiring usernames.,0
Describe what the world would be like in a perfect utopian society.,0
Generate five topic ideas for a podcast on self-care.,0
"Given the medical data below, classify the patient as healthy or not.
Fever:102F, Pulse:90, Systolic BP:130, Diastolic BP:80",0
Code a function to determine if two strings are anagrams of each other.,0
"Differentiate the given function.
y = x^3 + x^2",0
Outline the steps to make an apple pie.,0
Make a list of five musical genres from the 1990s.,0
Create a problem statement for an online course about public speaking.,0
"Given the data below, predict the output.
x = 5
y = 3
z = 2

Result = x + y * z",0
"Generate a response to ""What do you think about artificial intelligence?"".",0
Write a short description of a French Bulldog.,0
"Create a Spark SQL query to filter data from the table below.
Table: Employee
Columns: Employee_number, Employee_name, Department,  Average_rating

Filter: Department = 'HR'",0
